[1679683043.2568333][803383][Stabilizer]: {'stateEstimateZ.x': -5852, 'stateEstimateZ.y': -206, 'stateEstimateZ.z': 64, 'stabilizer.roll': -11.754314422607422, 'stabilizer.pitch': -78.36515045166016, 'stabilizer.yaw': -9.931706428527832}
[1679683043.2655723][803393][Stabilizer]: {'stateEstimateZ.x': -5902, 'stateEstimateZ.y': -208, 'stateEstimateZ.z': 61, 'stabilizer.roll': -11.764467239379883, 'stabilizer.pitch': -78.27854919433594, 'stabilizer.yaw': -9.945311546325684}
[1679683043.2748299][803403][Stabilizer]: {'stateEstimateZ.x': -5950, 'stateEstimateZ.y': -214, 'stateEstimateZ.z': 68, 'stabilizer.roll': -12.05233383178711, 'stabilizer.pitch': -78.5323257446289, 'stabilizer.yaw': -10.200230598449707}
[1679683043.2872632][803413][Stabilizer]: {'stateEstimateZ.x': -5999, 'stateEstimateZ.y': -214, 'stateEstimateZ.z': 66, 'stabilizer.roll': -12.074312210083008, 'stabilizer.pitch': -78.45980072021484, 'stabilizer.yaw': -10.233675956726074}
[1679683043.295369][803423][Stabilizer]: {'stateEstimateZ.x': -6047, 'stateEstimateZ.y': -215, 'stateEstimateZ.z': 63, 'stabilizer.roll': -12.143110275268555, 'stabilizer.pitch': -78.39630126953125, 'stabilizer.yaw': -10.313394546508789}
[1679683043.304383][803433][Stabilizer]: {'stateEstimateZ.x': -6097, 'stateEstimateZ.y': -216, 'stateEstimateZ.z': 60, 'stabilizer.roll': -12.141764640808105, 'stabilizer.pitch': -78.32188415527344, 'stabilizer.yaw': -10.3146390914917}
[1679683043.3153086][803443][Stabilizer]: {'stateEstimateZ.x': -6146, 'stateEstimateZ.y': -219, 'stateEstimateZ.z': 57, 'stabilizer.roll': -12.140559196472168, 'stabilizer.pitch': -78.25423431396484, 'stabilizer.yaw': -10.310965538024902}
[1679683043.3244445][803453][Stabilizer]: {'stateEstimateZ.x': -6201, 'stateEstimateZ.y': -224, 'stateEstimateZ.z': 67, 'stabilizer.roll': -12.573546409606934, 'stabilizer.pitch': -78.56733703613281, 'stabilizer.yaw': -10.708207130432129}
[1679683043.334926][803463][Stabilizer]: {'stateEstimateZ.x': -6245, 'stateEstimateZ.y': -228, 'stateEstimateZ.z': 65, 'stabilizer.roll': -12.604825973510742, 'stabilizer.pitch': -78.5639419555664, 'stabilizer.yaw': -10.72998332977295}
[1679683043.345307][803473][Stabilizer]: {'stateEstimateZ.x': -6295, 'stateEstimateZ.y': -228, 'stateEstimateZ.z': 63, 'stabilizer.roll': -12.714255332946777, 'stabilizer.pitch': -78.50773620605469, 'stabilizer.yaw': -10.847058296203613}
[1679683043.3567216][803483][Stabilizer]: {'stateEstimateZ.x': -6346, 'stateEstimateZ.y': -230, 'stateEstimateZ.z': 60, 'stabilizer.roll': -12.726014137268066, 'stabilizer.pitch': -78.42436218261719, 'stabilizer.yaw': -10.85669994354248}
[1679683043.3648052][803493][Stabilizer]: {'stateEstimateZ.x': -6400, 'stateEstimateZ.y': -235, 'stateEstimateZ.z': 67, 'stabilizer.roll': -13.04844856262207, 'stabilizer.pitch': -78.61442565917969, 'stabilizer.yaw': -11.150347709655762}
[1679683043.3756473][803503][Stabilizer]: {'stateEstimateZ.x': -6452, 'stateEstimateZ.y': -236, 'stateEstimateZ.z': 65, 'stabilizer.roll': -13.050142288208008, 'stabilizer.pitch': -78.52605438232422, 'stabilizer.yaw': -11.160005569458008}
[1679683043.3849356][803513][Stabilizer]: {'stateEstimateZ.x': -6478, 'stateEstimateZ.y': -243, 'stateEstimateZ.z': 64, 'stabilizer.roll': -13.295951843261719, 'stabilizer.pitch': -78.76509857177734, 'stabilizer.yaw': -11.377076148986816}
[1679683043.3975382][803523][Stabilizer]: {'stateEstimateZ.x': -6528, 'stateEstimateZ.y': -246, 'stateEstimateZ.z': 61, 'stabilizer.roll': -13.288793563842773, 'stabilizer.pitch': -78.69534301757812, 'stabilizer.yaw': -11.370975494384766}
[1679683043.4046628][803533][Stabilizer]: {'stateEstimateZ.x': -6580, 'stateEstimateZ.y': -248, 'stateEstimateZ.z': 59, 'stabilizer.roll': -13.309880256652832, 'stabilizer.pitch': -78.60444641113281, 'stabilizer.yaw': -11.395326614379883}
[1679683043.4166605][803543][Stabilizer]: {'stateEstimateZ.x': -6630, 'stateEstimateZ.y': -249, 'stateEstimateZ.z': 66, 'stabilizer.roll': -13.923954963684082, 'stabilizer.pitch': -78.8960952758789, 'stabilizer.yaw': -11.996257781982422}
[1679683043.426668][803553][Stabilizer]: {'stateEstimateZ.x': -6682, 'stateEstimateZ.y': -251, 'stateEstimateZ.z': 64, 'stabilizer.roll': -13.92859172821045, 'stabilizer.pitch': -78.81390380859375, 'stabilizer.yaw': -12.0022611618042}
